Identifier,ST,Pool,Quarter,Year,Period,Units,Scripts,Total Amount,Market Share,PDL Status
0,MI,NMPI,2,2022,20222.00,1753,1659,1138812.29,0.435173299,1
1,MI,NMPI,2,2022,20222.00,236,222,136711.44,0.435173299,1
0,MI,NMPI,2,2022,20222.00,1127,1057,735787.4,0.435173299,1
1,MI,NMPI,2,2022,20222.00,125,113,66298.48,0.435173299,1
0,MI,NMPI,2,2022,20222.00,411.01,247,175065.8,0.062901155,0
1,MI,NMPI,2,2022,20222.00,87,52,32805.08,0.062901155,0
1,MI,NMPI,2,2022,20222.00,0,0,0,0.062901155,0
0,MI,NMPI,2,2022,20222.00,0,0,0,0.062901155,0
0,MI,NMPI,2,2022,20222.00,153,91,66099.42,0.062901155,0
1,MI,NMPI,2,2022,20222.00,85.5,51,34387.88,0.062901155,0
1,MI,NMPI,2,2022,20222.00,357,325,205588.35,0.501925546,1
0,MI,NMPI,2,2022,20222.00,3061,2869,1934192.56,0.501925546,1
0,MI,NMPI,2,2022,20222.00,296,271,186907.08,0.501925546,1
0,MI,NMPI,2,2022,20222.00,0,0,0,0.501925546,1
1,MI,NMPI,2,2022,20222.00,55,54,31876.23,0.501925546,1
1,MN,NMPI,2,2022,20222.00,0,0,0,0.099845201,0
0,MN,NMPI,2,2022,20222.00,175,169,114621.92,0.099845201,0
1,MN,NMPI,2,2022,20222.00,0,0,0,0.099845201,0
0,MN,NMPI,2,2022,20222.00,91,89,59604.15,0.099845201,0
1,MN,NMPI,2,2022,20222.00,33,22,14595.24,0.221362229,1
0,MN,NMPI,2,2022,20222.00,49.5,11,21653.21,0.221362229,1
0,MN,NMPI,2,2022,20222.00,589.5,356,257781.37,0.221362229,1
1,MN,NMPI,2,2022,20222.00,0,0,0,0.221362229,1
0,MN,NMPI,2,2022,20222.00,309,183,132121.65,0.221362229,1
1,MN,NMPI,2,2022,20222.00,89,81,57944.13,0.67879257,1
1,MN,NMPI,2,2022,20222.00,0,0,0,0.67879257,1
0,MN,NMPI,2,2022,20222.00,0,0,0,0.67879257,1
0,MN,NMPI,2,2022,20222.00,1683,1549,1061457.11,0.67879257,1
1,MN,NMPI,2,2022,20222.00,0,0,0,0.67879257,1
0,MN,NMPI,2,2022,20222.00,0,0,0,0.67879257,1
0,MN,NMPI,2,2022,20222.00,133,124,85184.89,0.67879257,1
1,MO,Independent,2,2022,20222.00,146,146,80979.66,0.071405388,0
1,MO,Independent,2,2022,20222.00,74,74,38690.86,0.071405388,0
1,MO,Independent,2,2022,20222.00,49.5,11,21312.89,0.285946121,1
1,MO,Independent,2,2022,20222.00,913.5,601,391989.32,0.285946121,1
1,MO,Independent,2,2022,20222.00,409.5,269,179134.77,0.285946121,1
1,MO,Independent,2,2022,20222.00,1853,1743,1161892.58,0.642648491,1
1,MO,Independent,2,2022,20222.00,253,237,153525.58,0.642648491,1
0,MS,SSDC,2,2022,20222.00,147,147,93056.93,0.562659847,1
1,MS,SSDC,2,2022,20222.00,27,27,18000.63,0.562659847,1
0,MS,SSDC,2,2022,20222.00,35,35,22066.38,0.562659847,1
1,MS,SSDC,2,2022,20222.00,11,11,7332.27,0.562659847,1
0,MS,SSDC,2,2022,20222.00,123,82,51333.18,0.306905371,1
0,MS,SSDC,2,2022,20222.00,0,0,0,0.306905371,1
1,MS,SSDC,2,2022,20222.00,28.5,19,12395.79,0.306905371,1
0,MS,SSDC,2,2022,20222.00,28.5,19,11944,0.306905371,1
1,MS,SSDC,2,2022,20222.00,0,0,0,0.306905371,1
0,MS,SSDC,2,2022,20222.00,38,38,23671.67,0.130434783,0
1,MS,SSDC,2,2022,20222.00,13,13,8362.38,0.130434783,0
0,MS,SSDC,2,2022,20222.00,0,0,0,0.130434783,0
1,MT,NMPI,2,2022,20222.00,64,62,42703.18,0.099882491,0
1,MT,NMPI,2,2022,20222.00,25,23,16617.66,0.099882491,0
1,MT,NMPI,2,2022,20222.00,207,126,89230.35,0.197414806,1
1,MT,NMPI,2,2022,20222.00,0,0,0,0.197414806,1
1,MT,NMPI,2,2022,20222.00,66,42,28763.73,0.197414806,1
1,MT,NMPI,2,2022,20222.00,598,558,384960.88,0.702702703,1
1,MT,NMPI,2,2022,20222.00,44,40,28433.76,0.702702703,1
0,NC,NMPI,2,2022,20222.00,1314,1139,861062.99,0.535972119,1
1,NC,NMPI,2,2022,20222.00,403,359,264508.96,0.535972119,1
0,NC,NMPI,2,2022,20222.00,581,511,382562.56,0.535972119,1
1,NC,NMPI,2,2022,20222.00,161,144,100544.02,0.535972119,1
0,NC,NMPI,2,2022,20222.00,268.5,159,115918.03,0.096091611,0
0,NC,NMPI,2,2022,20222.00,49.5,13,21403,0.096091611,0
1,NC,NMPI,2,2022,20222.00,0,0,0,0.096091611,0
1,NC,NMPI,2,2022,20222.00,132,83,56484.63,0.096091611,0
0,NC,NMPI,2,2022,20222.00,142.5,87,59934.16,0.096091611,0
1,NC,NMPI,2,2022,20222.00,72,44,30956.86,0.096091611,0
0,NC,NMPI,2,2022,20222.00,1118,1035,702807.58,0.367936271,1
0,NC,NMPI,2,2022,20222.00,0,0,0,0.367936271,1
1,NC,NMPI,2,2022,20222.00,266,247,168217.17,0.367936271,1
0,NC,NMPI,2,2022,20222.00,0,0,0,0.367936271,1
0,NC,NMPI,2,2022,20222.00,171,157,107308.79,0.367936271,1
1,NC,NMPI,2,2022,20222.00,47,39,29686.03,0.367936271,1
1,ND,SSDC,2,2022,20222.00,26,26,17279.76,0.119815668,0
1,ND,SSDC,2,2022,20222.00,0,0,0,0.119815668,0
1,ND,SSDC,2,2022,20222.00,0,0,0,0.156682028,1
1,ND,SSDC,2,2022,20222.00,51,22,21937.12,0.156682028,1
1,ND,SSDC,2,2022,20222.00,21,12,9164.26,0.156682028,1
1,ND,SSDC,2,2022,20222.00,147,134,94504.89,0.723502304,1
1,ND,SSDC,2,2022,20222.00,23,23,14790.84,0.723502304,1
0,NE,TOP$,2,2022,20222.00,131,131,84071.64,0.182341651,0
0,NE,TOP$,2,2022,20222.00,63,59,38706.59,0.182341651,0
0,NE,TOP$,2,2022,20222.00,101,98,63106.67,0.172744722,1
0,NE,TOP$,2,2022,20222.00,0,0,0,0.172744722,1
0,NE,TOP$,2,2022,20222.00,85,82,53809.3,0.172744722,1
0,NE,TOP$,2,2022,20222.00,0,0,0,0.644913628,1
0,NE,TOP$,2,2022,20222.00,594,578,363862.62,0.644913628,1
0,NE,TOP$,2,2022,20222.00,97,94,58987.16,0.644913628,1
0,NH,NMPI,2,2022,20222.00,154,152,88379.52,0.238095238,0
0,NH,NMPI,2,2022,20222.00,28,28,17740.88,0.238095238,0
0,NH,NMPI,2,2022,20222.00,225,146,95299.41,0.259259259,1
0,NH,NMPI,2,2022,20222.00,78,50,33554.6,0.259259259,1
0,NH,NMPI,2,2022,20222.00,374,360,227920.85,0.502645503,1
1,NH,NMPI,2,2022,20222.00,0,0,0,0.502645503,1
0,NH,NMPI,2,2022,20222.00,21,20,10641.43,0.502645503,1
0,NJ,Independent,2,2022,20222.00,878,842,586625.51,0.62109375,0
0,NJ,Independent,2,2022,20222.00,599,589,405456.37,0.62109375,0
0,NJ,Independent,2,2022,20222.00,226.5,149,99177.89,0.111979167,0
0,NJ,Independent,2,2022,20222.00,52.5,25,22312.43,0.111979167,0
0,NJ,Independent,2,2022,20222.00,129,84,56908.57,0.111979167,0
0,NJ,Independent,2,2022,20222.00,0,0,0,0.266927083,0
0,NJ,Independent,2,2022,20222.00,557,551,356241.39,0.266927083,0
0,NJ,Independent,2,2022,20222.00,64,64,40328.58,0.266927083,0
0,NM,Independent,2,2022,20222.00,285,279,184673.38,0.645454545,0
1,NM,Independent,2,2022,20222.00,0,0,0,0.645454545,0
0,NM,Independent,2,2022,20222.00,211,207,135653.75,0.645454545,0
1,NM,Independent,2,2022,20222.00,11,11,7244.64,0.645454545,0
0,NM,Independent,2,2022,20222.00,0,0,0,0.111688312,0
0,NM,Independent,2,2022,20222.00,106.5,71,45246.31,0.111688312,0
0,NM,Independent,2,2022,20222.00,22.5,15,9558.05,0.111688312,0
1,NM,Independent,2,2022,20222.00,0,0,0,0.111688312,0
0,NM,Independent,2,2022,20222.00,184,175,110708.29,0.242857143,0
1,NM,Independent,2,2022,20222.00,0,0,0,0.242857143,0
0,NM,Independent,2,2022,20222.00,12,12,7061.98,0.242857143,0
1,NM,Independent,2,2022,20222.00,0,0,0,0.242857143,0
1,NV,NMPI,2,2022,20222.00,196,186,132447.89,0.492592593,1
0,NV,NMPI,2,2022,20222.00,326,326,216040.4,0.492592593,1
1,NV,NMPI,2,2022,20222.00,93,74,58546.54,0.492592593,1
0,NV,NMPI,2,2022,20222.00,81,79,51845,0.492592593,1
1,NV,NMPI,2,2022,20222.00,135,67,61477.45,0.12962963,1
1,NV,NMPI,2,2022,20222.00,0,0,0,0.12962963,1
0,NV,NMPI,2,2022,20222.00,39,26,16829.66,0.12962963,1
1,NV,NMPI,2,2022,20222.00,100.5,59,43113.52,0.12962963,1
0,NV,NMPI,2,2022,20222.00,42,23,17786.23,0.12962963,1
1,NV,NMPI,2,2022,20222.00,231,214,151024.6,0.377777778,1
0,NV,NMPI,2,2022,20222.00,0,0,0,0.377777778,1
0,NV,NMPI,2,2022,20222.00,244,240,152521.01,0.377777778,1
1,NV,NMPI,2,2022,20222.00,27,23,17566.32,0.377777778,1
0,NV,NMPI,2,2022,20222.00,0,0,0,0.377777778,1
0,NV,NMPI,2,2022,20222.00,35,33,20743.25,0.377777778,1
0,NY,NMPI,2,2022,20222.00,3000,2977,1939531.48,0.485923641,0
1,NY,NMPI,2,2022,20222.00,97,97,63682.47,0.485923641,0
0,NY,NMPI,2,2022,20222.00,1964,1932,1267935.51,0.485923641,0
1,NY,NMPI,2,2022,20222.00,34,34,22363.27,0.485923641,0
1,NY,NMPI,2,2022,20222.00,0,0,0,0.195622831,1
0,NY,NMPI,2,2022,20222.00,88.5,39,37224.11,0.195622831,1
0,NY,NMPI,2,2022,20222.00,1998,1283,841724.8,0.195622831,1
1,NY,NMPI,2,2022,20222.00,66,40,27621.67,0.195622831,1
0,NY,NMPI,2,2022,20222.00,996,632,420041.3,0.195622831,1
1,NY,NMPI,2,2022,20222.00,64,35,27276.31,0.195622831,1
0,NY,NMPI,2,2022,20222.00,28,25,17333.21,0.318453529,1
0,NY,NMPI,2,2022,20222.00,2931,2809,1822159.1,0.318453529,1
1,NY,NMPI,2,2022,20222.00,133,118,83583.72,0.318453529,1
1,NY,NMPI,2,2022,20222.00,0,0,0,0.318453529,1
0,NY,NMPI,2,2022,20222.00,339,328,209852.44,0.318453529,1
0,NY,NMPI,2,2022,20222.00,0,0,0,0.318453529,1
1,NY,NMPI,2,2022,20222.00,24,23,15311.98,0.318453529,1
1,OH,SSDC,2,2022,20222.00,37,37,20530.84,0.488573021,1
0,OH,SSDC,2,2022,20222.00,2972,2968,1928091.15,0.488573021,1
0,OH,SSDC,2,2022,20222.00,2220,2211,1442469.1,0.488573021,1
1,OH,SSDC,2,2022,20222.00,43,43,26035.24,0.488573021,1
0,OH,SSDC,2,2022,20222.00,3832.5,2478,1631847.89,0.333797845,1
1,OH,SSDC,2,2022,20222.00,0,0,0,0.333797845,1
1,OH,SSDC,2,2022,20222.00,88.5,59,38247.52,0.333797845,1
0,OH,SSDC,2,2022,20222.00,430.5,166,180010.9,0.333797845,1
0,OH,SSDC,2,2022,20222.00,1392,890,594726.15,0.333797845,1
0,OH,SSDC,2,2022,20222.00,1721,1676,1078175.42,0.177629134,0
0,OH,SSDC,2,2022,20222.00,0,0,0,0.177629134,0
1,OH,SSDC,2,2022,20222.00,32,31,19974.34,0.177629134,0
0,OH,SSDC,2,2022,20222.00,210,205,131731.55,0.177629134,0
0,OH,SSDC,2,2022,20222.00,0,0,0,0.177629134,0
1,OH,SSDC,2,2022,20222.00,0,0,0,0.177629134,0
1,OK,SSDC,2,2022,20222.00,42,34,27914.74,0.086956522,0
1,OK,SSDC,2,2022,20222.00,16,16,10667.04,0.086956522,0
1,OK,SSDC,2,2022,20222.00,130.5,85,56554.43,0.205217391,0
1,OK,SSDC,2,2022,20222.00,49.5,33,21625.56,0.205217391,0
1,OK,SSDC,2,2022,20222.00,374,367,235422.84,0.707826087,0
1,OK,SSDC,2,2022,20222.00,42,40,26294.54,0.707826087,0
1,OR,SSDC,2,2022,20222.00,17,17,11259.61,0.523142509,1
0,OR,SSDC,2,2022,20222.00,575,572,377992.6,0.523142509,1
1,OR,SSDC,2,2022,20222.00,13,13,8614.05,0.523142509,1
0,OR,SSDC,2,2022,20222.00,257,257,169167.23,0.523142509,1
1,OR,SSDC,2,2022,20222.00,31.5,21,12282.89,0.219853837,1
0,OR,SSDC,2,2022,20222.00,394.54,259,149537.39,0.219853837,1
0,OR,SSDC,2,2022,20222.00,31.5,17,13386.63,0.219853837,1
1,OR,SSDC,2,2022,20222.00,0,0,0,0.219853837,1
0,OR,SSDC,2,2022,20222.00,99,64,42394.43,0.219853837,1
1,OR,SSDC,2,2022,20222.00,14,14,8979.38,0.257003654,0
0,OR,SSDC,2,2022,20222.00,373,353,238471.91,0.257003654,0
0,OR,SSDC,2,2022,20222.00,0,0,0,0.257003654,0
1,OR,SSDC,2,2022,20222.00,0,0,0,0.257003654,0
0,OR,SSDC,2,2022,20222.00,57,55,36111.56,0.257003654,0
1,PA,SSDC,2,2022,20222.00,57,49,37254.3,0.314862205,1
0,PA,SSDC,2,2022,20222.00,1931,1823,1248824.84,0.314862205,1
0,PA,SSDC,2,2022,20222.00,1393,1311,905166.95,0.314862205,1
1,PA,SSDC,2,2022,20222.00,18,16,11802.55,0.314862205,1
1,PA,SSDC,2,2022,20222.00,0,0,0,0.042716535,0
0,PA,SSDC,2,2022,20222.00,84,24,31992.68,0.042716535,0
0,PA,SSDC,2,2022,20222.00,418.5,247,177366.05,0.042716535,0
1,PA,SSDC,2,2022,20222.00,0,0,0,0.042716535,0
0,PA,SSDC,2,2022,20222.00,271.5,163,113461.23,0.042716535,0
0,PA,SSDC,2,2022,20222.00,0,0,0,0.64242126,1
0,PA,SSDC,2,2022,20222.00,6321,5830,3983671.33,0.64242126,1
1,PA,SSDC,2,2022,20222.00,86,79,54218.43,0.64242126,1
0,PA,SSDC,2,2022,20222.00,0,0,0,0.64242126,1
1,PA,SSDC,2,2022,20222.00,22,19,13835.67,0.64242126,1
0,PA,SSDC,2,2022,20222.00,645,599,406869.64,0.64242126,1
1,RI,NMPI,2,2022,20222.00,0,0,0,0.386010363,0
0,RI,NMPI,2,2022,20222.00,183,181,115822.97,0.386010363,0
1,RI,NMPI,2,2022,20222.00,0,0,0,0.386010363,0
0,RI,NMPI,2,2022,20222.00,119,117,73525.11,0.386010363,0
0,RI,NMPI,2,2022,20222.00,118.5,79,49726.41,0.204663212,1
0,RI,NMPI,2,2022,20222.00,0,0,0,0.204663212,1
0,RI,NMPI,2,2022,20222.00,118.5,79,49220.71,0.204663212,1
1,RI,NMPI,2,2022,20222.00,0,0,0,0.409326425,1
0,RI,NMPI,2,2022,20222.00,277,267,166988.37,0.409326425,1
0,RI,NMPI,2,2022,20222.00,50,49,31770.23,0.409326425,1
1,SC,NMPI,2,2022,20222.00,15,15,9784.3,0.483655275,0
0,SC,NMPI,2,2022,20222.00,396,396,244735.66,0.483655275,0
0,SC,NMPI,2,2022,20222.00,244,240,152965.13,0.483655275,0
1,SC,NMPI,2,2022,20222.00,0,0,0,0.483655275,0
0,SC,NMPI,2,2022,20222.00,0,0,0,0.114413076,0
0,SC,NMPI,2,2022,20222.00,138,88,56241.88,0.114413076,0
1,SC,NMPI,2,2022,20222.00,0,0,0,0.114413076,0
0,SC,NMPI,2,2022,20222.00,99,66,42040.03,0.114413076,0
1,SC,NMPI,2,2022,20222.00,0,0,0,0.114413076,0
0,SC,NMPI,2,2022,20222.00,478,463,291516.16,0.401931649,1
1,SC,NMPI,2,2022,20222.00,10,11,6813.51,0.401931649,1
0,SC,NMPI,2,2022,20222.00,69,67,40728.43,0.401931649,1
1,SC,NMPI,2,2022,20222.00,0,0,0,0.401931649,1
1,SD,SSDC,2,2022,20222.00,36,36,23974.2,0.364583333,0
1,SD,SSDC,2,2022,20222.00,34,34,22638.22,0.364583333,0
1,SD,SSDC,2,2022,20222.00,36,24,15639.84,0.125,0
1,SD,SSDC,2,2022,20222.00,0,0,0,0.125,0
1,SD,SSDC,2,2022,20222.00,105,98,67390.75,0.510416667,0
1,TN,Independent,2,2022,20222.00,1388,1388,918327.54,0.393173472,1
1,TN,Independent,2,2022,20222.00,450,432,297481.85,0.393173472,1
1,TN,Independent,2,2022,20222.00,598.5,379,259093.77,0.117303953,0
1,TN,Independent,2,2022,20222.00,90,26,38699.88,0.117303953,0
1,TN,Independent,2,2022,20222.00,213,138,92653.32,0.117303953,0
1,TN,Independent,2,2022,20222.00,2062,2037,1319990.97,0.489522575,1
1,TN,Independent,2,2022,20222.00,0,0,0,0.489522575,1
1,TN,Independent,2,2022,20222.00,0,0,0,0.489522575,1
1,TN,Independent,2,2022,20222.00,239,229,152790.24,0.489522575,1
1,TX,Independent,2,2022,20222.00,0,0,0,0.516912057,1
0,TX,Independent,2,2022,20222.00,971,941,632107.76,0.516912057,1
1,TX,Independent,2,2022,20222.00,0,0,0,0.516912057,1
0,TX,Independent,2,2022,20222.00,373,358,242674.02,0.516912057,1
0,TX,Independent,2,2022,20222.00,156,104,66687.54,0.074810983,0
1,TX,Independent,2,2022,20222.00,0,0,0,0.074810983,0
0,TX,Independent,2,2022,20222.00,135,84,58006.66,0.074810983,0
1,TX,Independent,2,2022,20222.00,11,11,7179.74,0.40827696,1
0,TX,Independent,2,2022,20222.00,912,880,572670.84,0.40827696,1
0,TX,Independent,2,2022,20222.00,148,135,93383.41,0.40827696,1
1,UT,SSDC,2,2022,20222.00,24,24,15782.96,0.149590164,0
0,UT,SSDC,2,2022,20222.00,96,96,67229.48,0.149590164,0
1,UT,SSDC,2,2022,20222.00,0,0,0,0.149590164,0
0,UT,SSDC,2,2022,20222.00,26,26,22288.07,0.149590164,0
0,UT,SSDC,2,2022,20222.00,435,290,230302.12,0.645491803,1
1,UT,SSDC,2,2022,20222.00,49.5,33,21465.18,0.645491803,1
0,UT,SSDC,2,2022,20222.00,27,18,21095.13,0.645491803,1
1,UT,SSDC,2,2022,20222.00,63,40,27387.4,0.645491803,1
0,UT,SSDC,2,2022,20222.00,376.5,249,228975.26,0.645491803,1
0,UT,SSDC,2,2022,20222.00,163,158,145725.69,0.204918033,0
1,UT,SSDC,2,2022,20222.00,0,0,0,0.204918033,0
0,UT,SSDC,2,2022,20222.00,43,42,33025.21,0.204918033,0
0,VA,NMPI,2,2022,20222.00,612,602,401720.94,0.168243755,0
1,VA,NMPI,2,2022,20222.00,0,0,0,0.168243755,0
0,VA,NMPI,2,2022,20222.00,294,287,192449.74,0.168243755,0
0,VA,NMPI,2,2022,20222.00,1137,757,483655.02,0.207797123,1
0,VA,NMPI,2,2022,20222.00,160.5,67,68816.56,0.207797123,1
0,VA,NMPI,2,2022,20222.00,441,274,187453.76,0.207797123,1
1,VA,NMPI,2,2022,20222.00,0,0,0,0.623959122,1
0,VA,NMPI,2,2022,20222.00,0,0,0,0.623959122,1
0,VA,NMPI,2,2022,20222.00,2980,2895,1888491.97,0.623959122,1
1,VA,NMPI,2,2022,20222.00,0,0,0,0.623959122,1
0,VA,NMPI,2,2022,20222.00,0,0,0,0.623959122,1
0,VA,NMPI,2,2022,20222.00,416,402,264387.47,0.623959122,1
1,VT,SSDC,2,2022,20222.00,82,82,50219.53,0.168269231,0
1,VT,SSDC,2,2022,20222.00,23,23,15258.43,0.168269231,0
1,VT,SSDC,2,2022,20222.00,239.75,153,100449.26,0.272435897,1
1,VT,SSDC,2,2022,20222.00,31.5,17,12097.96,0.272435897,1
1,VT,SSDC,2,2022,20222.00,332,314,207573.99,0.559294872,1
1,VT,SSDC,2,2022,20222.00,36,35,21763.38,0.559294872,1
1,WA,TOP$,2,2022,20222.00,0,0,0,0.243781095,1
0,WA,TOP$,2,2022,20222.00,494,494,313639.83,0.243781095,1
1,WA,TOP$,2,2022,20222.00,0,0,0,0.243781095,1
0,WA,TOP$,2,2022,20222.00,346,339,217893.36,0.243781095,1
1,WA,TOP$,2,2022,20222.00,0,0,0,0.094527363,0
0,WA,TOP$,2,2022,20222.00,321,209,122445.08,0.094527363,0
0,WA,TOP$,2,2022,20222.00,0,0,0,0.094527363,0
1,WA,TOP$,2,2022,20222.00,0,0,0,0.094527363,0
0,WA,TOP$,2,2022,20222.00,171,114,69372.07,0.094527363,0
1,WA,TOP$,2,2022,20222.00,18,17,11463.1,0.661691542,1
0,WA,TOP$,2,2022,20222.00,0,0,0,0.661691542,1
0,WA,TOP$,2,2022,20222.00,2178,2059,1321495.27,0.661691542,1
1,WA,TOP$,2,2022,20222.00,0,0,0,0.661691542,1
0,WA,TOP$,2,2022,20222.00,194,185,118990,0.661691542,1
1,WI,TOP$,2,2022,20222.00,166,156,110666.41,0.041666667,0
1,WI,TOP$,2,2022,20222.00,46,44,30626.06,0.041666667,0
1,WI,TOP$,2,2022,20222.00,177,40,78092.74,0.222708333,1
1,WI,TOP$,2,2022,20222.00,1314,785,572015.46,0.222708333,1
1,WI,TOP$,2,2022,20222.00,430.5,244,189166.91,0.222708333,1
1,WI,TOP$,2,2022,20222.00,3869,3316,2501935.94,0.735625,1
1,WI,TOP$,2,2022,20222.00,262,215,169785.21,0.735625,1
1,WV,SSDC,2,2022,20222.00,334,334,221624.38,0.567890692,1
1,WV,SSDC,2,2022,20222.00,332,331,220528.2,0.567890692,1
1,WV,SSDC,2,2022,20222.00,28.5,19,12374.71,0.362083689,1
1,WV,SSDC,2,2022,20222.00,508.5,333,219277.54,0.362083689,1
1,WV,SSDC,2,2022,20222.00,114,72,49547.23,0.362083689,1
1,WV,SSDC,2,2022,20222.00,97,82,61554.43,0.070025619,0
1,WV,SSDC,2,2022,20222.00,0,0,0,0.070025619,0
1,WY,SSDC,2,2022,20222.00,48,48,31835.35,0.475409836,1
1,WY,SSDC,2,2022,20222.00,39,39,25218.94,0.475409836,1
1,WY,SSDC,2,2022,20222.00,25.5,17,11017.87,0.207650273,0
1,WY,SSDC,2,2022,20222.00,31.5,21,13669.11,0.207650273,0
1,WY,SSDC,2,2022,20222.00,60,58,37122.86,0.316939891,1
1,WY,SSDC,2,2022,20222.00,0,0,0,0.316939891,1
1,AK,NMPI,3,2022,20223.00,206,186,137239.41,0.692708333,1
1,AK,NMPI,3,2022,20223.00,86,80,56825.27,0.692708333,1
1,AK,NMPI,3,2022,20223.00,0,0,0,0.234375,0
1,AK,NMPI,3,2022,20223.00,88.5,55,38274.41,0.234375,0
1,AK,NMPI,3,2022,20223.00,54,35,23545.64,0.234375,0
1,AK,NMPI,3,2022,20223.00,31,28,19775.05,0.072916667,1
1,AK,NMPI,3,2022,20223.00,0,0,0,0.072916667,1
1,AL,Independent,3,2022,20223.00,651,651,453058.06,0.651604453,1
1,AL,Independent,3,2022,20223.00,348,344,239667.04,0.651604453,1
1,AL,Independent,3,2022,20223.00,0,0,0,0.242960052,1
1,AL,Independent,3,2022,20223.00,448,299,200163.36,0.242960052,1
1,AL,Independent,3,2022,20223.00,108,72,47692.08,0.242960052,1
1,AL,Independent,3,2022,20223.00,162,161,104455.06,0.105435494,0
1,AL,Independent,3,2022,20223.00,0,0,0,0.105435494,0
1,AR,NMPI,3,2022,20223.00,48,48,32618.62,0.161061947,0
0,AR,NMPI,3,2022,20223.00,23,23,15963.13,0.161061947,0
1,AR,NMPI,3,2022,20223.00,0,0,0,0.161061947,0
0,AR,NMPI,3,2022,20223.00,20,20,13860.55,0.161061947,0
1,AR,NMPI,3,2022,20223.00,0,0,0,0,0
0,AR,NMPI,3,2022,20223.00,0,0,0,0,0
0,AR,NMPI,3,2022,20223.00,0,0,0,0,0
1,AR,NMPI,3,2022,20223.00,0,0,0,0,0
0,AR,NMPI,3,2022,20223.00,0,0,0,0,0
1,AR,NMPI,3,2022,20223.00,302,289,193889.44,0.838938053,1
0,AR,NMPI,3,2022,20223.00,138,133,89934.76,0.838938053,1
1,AR,NMPI,3,2022,20223.00,42,41,26916.55,0.838938053,1
0,AR,NMPI,3,2022,20223.00,12,11,7741.73,0.838938053,1
1,AZ,Independent,3,2022,20223.00,0,0,0,0.259148007,1
0,AZ,Independent,3,2022,20223.00,610,594,406505,0.259148007,1
0,AZ,Independent,3,2022,20223.00,375,355,250607.48,0.259148007,1
1,AZ,Independent,3,2022,20223.00,0,0,0,0.301201529,1
0,AZ,Independent,3,2022,20223.00,1242.01,797,528554.14,0.301201529,1
0,AZ,Independent,3,2022,20223.00,153,56,63523,0.301201529,1
0,AZ,Independent,3,2022,20223.00,384,250,163728.73,0.301201529,1
1,AZ,Independent,3,2022,20223.00,0,0,0,0.301201529,1
1,AZ,Independent,3,2022,20223.00,0,0,0,0.439650464,1
0,AZ,Independent,3,2022,20223.00,0,0,0,0.439650464,1
0,AZ,Independent,3,2022,20223.00,1465,1392,918809.94,0.439650464,1
0,AZ,Independent,3,2022,20223.00,232,218,145279.55,0.439650464,1
1,CA,Independent,3,2022,20223.00,3496,2755,2368216.01,0.35340656,0
0,CA,Independent,3,2022,20223.00,0,0,0,0.35340656,0
1,CA,Independent,3,2022,20223.00,2166,1846,1465721.17,0.35340656,0
1,CA,Independent,3,2022,20223.00,4055.5,2463,1744146.3,0.267916123,0
1,CA,Independent,3,2022,20223.00,858,216,369056.67,0.267916123,0
1,CA,Independent,3,2022,20223.00,1473,809,641637.57,0.267916123,0
0,CA,Independent,3,2022,20223.00,0,0,0,0.378677318,0
1,CA,Independent,3,2022,20223.00,5036,4263,3231941.82,0.378677318,0
0,CA,Independent,3,2022,20223.00,0,0,0,0.378677318,0
1,CA,Independent,3,2022,20223.00,0,0,0,0.378677318,0
1,CA,Independent,3,2022,20223.00,778,667,498171.06,0.378677318,0
1,CO,Independent,3,2022,20223.00,1241,1026,837786.23,0.405995267,1
0,CO,Independent,3,2022,20223.00,41,41,27837.8,0.405995267,1
1,CO,Independent,3,2022,20223.00,606,466,407531.37,0.405995267,1
0,CO,Independent,3,2022,20223.00,11,11,7436.87,0.405995267,1
1,CO,Independent,3,2022,20223.00,219,60,94285.29,0.262950302,1
1,CO,Independent,3,2022,20223.00,1066.5,602,439230.22,0.262950302,1
0,CO,Independent,3,2022,20223.00,0,0,0,0.262950302,1
0,CO,Independent,3,2022,20223.00,30,20,12386.59,0.262950302,1
1,CO,Independent,3,2022,20223.00,538,286,230842.29,0.262950302,1
0,CO,Independent,3,2022,20223.00,48,32,20927.37,0.262950302,1
1,CO,Independent,3,2022,20223.00,1050,847,670004.41,0.331054431,0
0,CO,Independent,3,2022,20223.00,290,290,186319.04,0.331054431,0
1,CO,Independent,3,2022,20223.00,150,122,94573.51,0.331054431,0
0,CO,Independent,3,2022,20223.00,0,0,0,0.331054431,0
1,CT,TOP$,3,2022,20223.00,550,490,373490.08,0.192636764,0
1,CT,TOP$,3,2022,20223.00,287,253,194570.23,0.192636764,0
1,CT,TOP$,3,2022,20223.00,552,316,239142.99,0.156598393,1
1,CT,TOP$,3,2022,20223.00,246,58,105780.87,0.156598393,1
1,CT,TOP$,3,2022,20223.00,394.5,230,171627.33,0.156598393,1
1,CT,TOP$,3,2022,20223.00,2568,2265,1646183.89,0.650764843,1
1,CT,TOP$,3,2022,20223.00,277,245,177261.98,0.650764843,1
0,DC,NMPI,3,2022,20223.00,0,0,0,0.2,0
1,DC,NMPI,3,2022,20223.00,0,0,0,0.2,0
0,DC,NMPI,3,2022,20223.00,16,16,10835.32,0.2,0
0,DC,NMPI,3,2022,20223.00,0,0,0,0,1
